step,price,balance,shares_held,portfolio,action,reward
641,283.70001220703125,19520.0,1409.927476694928,419516.4423493798,1,0.027192630144204737
642,289.260009765625,19520.0,1409.927476694928,427355.6356775979,1,0.013686260029087127
643,299.67999267578125,19520.0,1409.927476694928,442047.05588931876,1,0.02937750432008859
644,304.4200134277344,19520.0,1409.927476694928,448730.1413876016,1,0.010118493403010423
645,292.1300048828125,19520.0,1409.927476694928,431402.1206513008,0,-0.03861568265220066
646,302.6099853515625,19520.0,1409.927476694928,446178.1330694176,1,0.02925113533472892
647,303.75,19520.0,1409.927476694928,447785.47104608436,1,-0.0013975420184550555
648,303.3500061035156,19520.0,1409.927476694928,447221.5086609208,0,-0.0012594477079528607
649,309.07000732421875,19520.0,1409.927476694928,455286.29554871866,0,0.018033092621027102
650,308.7300109863281,19520.0,1409.927476694928,454806.925369951,0,-0.0010528983267328717
651,300.79998779296875,19520.0,1409.927476694928,443626.16777880554,0,-0.02458352537629179
652,288.5899963378906,19520.0,1409.927476694928,426410.96533608064,1,-0.04380565145406042
653,275.3299865722656,19520.0,1409.927476694928,407715.3132262829,1,-0.048844210467389175
654,276.010009765625,19520.0,1409.927476694928,408674.09661139006,1,-0.0026483998662688245
655,282.94000244140625,19520.0,1409.927476694928,418444.8836982687,1,0.01890850599021369
656,287.8099975585937,19520.0,1409.927476694928,425311.2236253614,1,0.011409185999377323
657,268.2099914550781,19520.0,1409.927476694928,397676.6364766265,1,-0.06997497741342694
658,265.25,19520.0,1409.927476694928,393503.2631933296,1,-0.01549438890922163
659,242.3999938964844,19520.0,1409.927476694928,361286.4117453362,1,-0.08687187874008832
660,249.44000244140625,19520.0,1409.927476694928,371212.31322898855,1,0.022473774714364028
661,240.80999755859372,19520.0,1409.927476694928,359044.6322206998,1,-0.03777822576101585
662,238.1300048828125,19520.0,1409.927476694928,355266.0369097747,1,-0.015524026741618121
663,223.07000732421875,19520.0,1409.927476694928,334032.53255295486,1,-0.06476789828128818
664,222.9600067138672,19520.0,1409.927476694928,333877.43966996693,1,-0.005464304724460751
665,216.5,19520.0,1409.927476694928,324769.2987044519,1,-0.03227989340794721
666,217.2400054931641,19520.0,1409.927476694928,325812.6527821691,1,-0.0017873992958099588
667,221.72000122070312,19520.0,1409.927476694928,332129.1218539023,1,0.014386813304504201
668,204.9900054931641,19520.0,1409.927476694928,308541.04119265627,1,-0.07602081422303564
669,219.3500061035156,19520.0,1409.927476694928,328787.60061854677,1,0.06062031212323638
670,220.19000244140625,19520.0,1409.927476694928,329971.93453566195,1,-0.0013978753612146912
671,222.0399932861328,19520.0,1409.927476694928,332580.287459276,1,0.0029047720445816395
672,207.27999877929688,19520.0,1409.927476694928,311769.7656482218,1,-0.06757292628506242
673,214.44000244140625,19520.0,1409.927476694928,321864.8515446661,1,0.02737993868794467
674,211.25,19520.0,1409.927476694928,317367.1794518035,1,-0.01897379077360497
675,222.4199981689453,19520.0,1409.927476694928,333116.0667848316,1,0.04462355389184063
676,224.63999938964844,19520.0,1409.927476694928,336246.10750419716,1,0.004396246628318144
677,225.08999633789065,19520.0,1409.927476694928,336880.57056595274,0,0.0018869008372019885
678,228.5200042724609,19520.0,1409.927476694928,341716.63299818494,0,0.01435542104463814
679,227.5399932861328,19520.0,1409.927476694928,340334.88858109806,1,-0.009043538662322648
680,227.82000732421875,19520.0,1409.927476694928,340729.6880672557,1,-0.003839967633633948
681,214.97999572753903,19520.0,1409.927476694928,322626.2029160155,0,-0.053131516815953954
682,215.30999755859372,19520.0,1409.927476694928,323091.4815649791,1,-0.00355783986310398
683,207.47000122070312,19520.0,1409.927476694928,312037.65531099954,1,-0.03921268242801517
684,197.0800018310547,19520.0,1409.927476694928,297388.5096886907,1,-0.05194672381033108
685,191.3000030517578,19520.0,1409.927476694928,289239.1305944969,1,-0.03240314043311435
686,177.58999633789062,19520.0,1409.927476694928,269909.01542294363,1,-0.07183091299514847
687,190.72000122070312,19520.0,1409.927476694928,288421.37007635954,1,0.06358738906667212
688,195.97000122070312,19520.0,1409.927476694928,295823.4893290079,1,0.02066425383350978
689,190.9499969482422,39480.0,1307.8710401208637,289217.9711197732,2,-0.022429255273871004
690,194.4199981689453,39480.0,1307.8710401208637,293756.2852255149,0,0.015691673958469966
691,186.9199981689453,39480.0,1307.8710401208637,283947.25242460845,0,-0.033391737621464294
692,183.1699981689453,39480.0,1307.8710401208637,279042.73602415517,0,-0.017272632006733287
693,180.19000244140625,19480.0,1416.8412865577793,274780.63488393143,1,-0.015374008565679964
694,167.8699951171875,19480.0,1416.8412865577793,257325.13985628408,1,-0.06852520087531122
695,169.91000366210938,19480.0,1416.8412865577793,260215.50818766005,0,0.011232358925327802
696,183.1999969482422,39440.0,1299.1319135430338,277440.9625964478,2,0.06609687861326531
697,182.8600006103516,39440.0,1299.1319135430338,276999.2625034064,0,-0.0015920507516544375
698,182.9199981689453,39440.0,1299.1319135430338,277077.2072465102,0,0.0002813897134576471
699,180.8300018310547,39440.0,1299.1319135430338,274362.0263047684,0,-0.009799365919428168
700,194.6999969482422,39440.0,1299.1319135430338,292380.9796021927,0,0.06567582817531871
701,194.6999969482422,39440.0,1299.1319135430338,292380.9796021927,0,0.0
702,194.8600006103516,39440.0,1299.1319135430338,292588.8454659228,0,0.0007109418130170449
703,182.4499969482422,39440.0,1299.1319135430338,276466.61366129055,0,-0.055102004244074645
704,179.82000732421875,39440.0,1299.1319135430338,273049.9102084347,0,-0.01235846675158321
705,174.0399932861328,19440.0,1410.1322418008954,264859.40589558723,1,-0.03009636332637919
706,173.44000244140625,39400.0,1295.2161261290296,264042.28807796765,2,-0.003185100243491837
707,179.0500030517578,59360.0,1179.9024746156963,270621.541680717,2,0.024817423836315945
708,167.82000732421875,59360.0,1179.9024746156963,257371.24193186997,0,-0.04896247233887941
709,160.9499969482422,59360.0,1179.9024746156963,249265.29968861974,0,-0.03149513590720429
710,156.8000030517578,39360.0,1303.916641865032,243814.13342367482,1,-0.021968933508813484
711,157.6699981689453,19360.0,1431.213066940552,245019.36164388742,1,0.0048432254122785755
712,150.22999572753906,39320.0,1304.365852934944,235274.8765135645,2,-0.03987026576571355
713,149.8699951171875,19320.0,1437.229331654064,234717.55291727322,1,-0.0024688189939784705
714,137.8000030517578,19320.0,1437.229331654064,217370.20628800587,0,-0.07390732569277167
715,137.57000732421875,19320.0,1437.229331654064,217039.6496822316,0,-0.001520707972905425
716,125.3499984741211,19320.0,1437.229331654064,199476.69452979902,1,-0.08592049161591661
717,123.1500015258789,19320.0,1437.229331654064,196314.7943862359,0,-0.015850975228039726
718,109.0999984741211,19320.0,1437.229331654064,176121.71789042046,1,-0.10786069656108979
719,112.70999908447266,19320.0,1437.229331654064,181310.1166549068,1,0.0244591650969157
720,121.81999969482422,19320.0,1437.229331654064,194403.27674349048,1,0.0672141727673378
721,123.18000030517578,19320.0,1437.229331654064,196357.9095117552,0,0.01005452583416987
722,108.0999984741211,19320.0,1437.229331654064,174684.4885587664,0,-0.11037712209749909
723,113.63999938964844,19320.0,1437.229331654064,182646.74037195268,1,0.04058076036904452
724,110.33999633789062,19320.0,1437.229331654064,177903.8791914184,0,-0.025967401174943477
725,113.05999755859376,19320.0,1437.229331654064,181813.14472794783,0,0.021974032012664343
726,119.7699966430664,39280.0,1260.3321051205598,190229.97199943828,2,0.04619383251736136
727,118.8499984741211,39280.0,1260.3321051205598,189070.46877046436,0,-0.006095270985885102
728,123.22000122070312,39280.0,1260.3321051205598,194578.12353144673,0,0.02913016927920541
729,123.55999755859376,39280.0,1260.3321051205598,195006.63183171372,0,0.002202242947407856
730,122.4000015258789,39280.0,1260.3321051205598,193544.6515898707,0,-0.007497079602424402
731,131.49000549316406,39280.0,1260.3321051205598,205001.07542551344,0,0.05919266557631022
732,128.77999877929688,39280.0,1260.3321051205598,201585.56695893436,0,-0.016660929507270206
733,127.16999816894533,39280.0,1260.3321051205598,199556.4315004446,0,-0.01006587668502634
734,133.4199981689453,39280.0,1260.3321051205598,207433.5071574481,0,0.03947292301118299
735,143.75,39280.0,1260.3321051205598,220452.74011108046,0,0.06276340371447477
736,143.88999938964844,39280.0,1260.3321051205598,220629.18583655168,0,0.0008003789174147285
737,144.42999267578125,39280.0,1260.3321051205598,221309.75671161443,0,0.00308468198566864
738,160.27000427246094,39280.0,1260.3321051205598,241273.4318723918,0,0.09020693645599939
739,177.89999389648438,39280.0,1260.3321051205598,263493.0738084909,0,0.09209319801050794
740,166.66000366210938,39280.0,1260.3321051205598,249326.95325486653,0,-0.05376278149884259
741,173.22000122070312,39280.0,1260.3321051205598,257594.7287874747,0,0.03316037606313939
742,181.41000366210935,39280.0,1260.3321051205598,267916.85180539475,0,0.04007117329810011
743,188.2700042724609,39280.0,1260.3321051205598,276562.7308157674,0,0.032270754721516005
744,189.97999572753903,39280.0,1260.3321051205598,278717.88794608426,0,0.0077926520466435655
745,194.75999450683597,39280.0,1260.3321051205598,284742.27387006924,0,0.0216146368228448
746,196.80999755859372,39280.0,1260.3321051205598,287325.95853179466,0,0.009073765642906862
747,201.2899932861328,39280.0,1260.3321051205598,292972.2409780151,0,0.019651139336913193
748,207.32000732421875,39280.0,1260.3321051205598,300572.0612645425,0,0.02594041080874165
749,196.88999938964844,39280.0,1260.3321051205598,287426.78740794136,0,-0.043734184079842205
750,194.63999938964844,39280.0,1260.3321051205598,284591.0401714201,0,-0.009865981045449751
751,209.25,39280.0,1260.3321051205598,303004.4929964772,0,0.0647014495395424
752,214.2400054931641,39280.0,1260.3321051205598,309293.5571242398,0,0.02075567944741904
753,202.0399932861328,39280.0,1260.3321051205598,293917.49005685555,0,-0.04971350586914363
754,208.30999755859372,39280.0,1260.3321051205598,301819.7777406811,0,0.026886075007978884
755,197.3699951171875,39280.0,1260.3321051205598,288031.74143367953,0,-0.04568301126657103
756,200.8600006103516,39280.0,1260.3321051205598,292430.30740376137,0,0.015271115427028754
757,202.07000732421875,19280.0,1359.7051997121503,294035.63966461254,1,0.005389623408406376
758,196.8800048828125,19280.0,1359.7051997121503,286978.7663585137,0,-0.02400006106112904
759,207.6300048828125,19280.0,1359.7051997121503,301595.5972554193,0,0.05093349268442118
760,205.7100067138672,19280.0,1359.7051997121503,298984.96576166654,0,-0.008656066326929265
761,202.7700042724609,19280.0,1359.7051997121503,294987.42915492004,0,-0.01337035993285724
762,190.8999938964844,19280.0,1359.7051997121503,278847.7143260676,0,-0.0547132292216297
763,197.7899932861328,19280.0,1359.7051997121503,288216.0823221861,1,0.02859671790303313
764,193.80999755859372,19280.0,1359.7051997121503,282804.46143661905,0,-0.018776262733033653
765,187.7100067138672,19280.0,1359.7051997121503,274510.27216684783,1,-0.03432835368875553
766,182.0,19280.0,1359.7051997121503,266746.34634761134,1,-0.0332828243837722
767,172.9199981689453,19280.0,1359.7051997121503,254400.22064453043,1,-0.05128414174037821
768,173.44000244140625,19280.0,1359.7051997121503,255107.27315766813,1,-0.0022207079406364057
769,174.47999572753906,19280.0,1359.7051997121503,256521.35743648862,1,0.0005430966797505413
770,183.25999450683597,19280.0,1359.7051997121503,268459.56743016496,1,0.04153885396903859
771,180.4499969482422,19280.0,1359.7051997121503,264638.79913856654,0,-0.014232192684257045
772,184.1300048828125,19280.0,1359.7051997121503,269642.52506218373,1,0.013907756307483827
773,180.1300048828125,19280.0,1359.7051997121503,264203.7042633352,1,-0.025170486081875353
774,183.25,19280.0,1359.7051997121503,268445.9778472516,1,0.0110568285586489
775,197.5800018310547,19280.0,1359.7051997121503,287930.55584882124,1,0.06758286437301926
776,191.1499938964844,19280.0,1359.7051997121503,279187.64062599564,0,-0.030364666219781348
777,192.22000122070312,19280.0,1359.7051997121503,280642.5351484659,0,0.005211170950146905
778,190.41000366210935,19280.0,1359.7051997121503,278181.47205657966,0,-0.00876938732963008
779,191.80999755859372,19280.0,1359.7051997121503,280085.05103719473,0,0.006842939490333467
780,189.19000244140625,19280.0,1359.7051997121503,276522.6300531345,0,-0.012719068621720613
781,193.8800048828125,19280.0,1359.7051997121503,282899.6507593772,0,0.02306147856693437
782,195.27999877929688,19280.0,1359.7051997121503,284803.2297399923,0,0.006728813469742211
783,207.4600067138672,19280.0,1359.7051997121503,301364.4498611628,0,0.05814969210949546
784,194.7700042724609,19280.0,1359.7051997121503,284109.7875572228,0,-0.057255135142479714
785,192.5800018310547,19280.0,1359.7051997121503,281132.0298502605,0,-0.010481010642277109
786,185.5200042724609,19280.0,1359.7051997121503,271532.5144598854,0,-0.03414593276862835
787,185.05999755859372,19280.0,1359.7051997121503,270907.0409391377,1,-0.00730349401062294
788,184.50999450683597,19280.0,1359.7051997121503,270159.19892980513,1,-0.007760511527275377
789,186.7899932861328,19280.0,1359.7051997121503,273259.3251253524,1,0.006475182810091078
790,180.5399932861328,19280.0,1359.7051997121503,264761.1676271515,0,-0.031099240599758313
791,185.8999938964844,19280.0,1359.7051997121503,272049.1883275069,1,0.022526773528279264
792,185.0,19280.0,1359.7051997121503,270825.4619467478,1,-0.009498180598450836
793,187.0399932861328,19280.0,1359.7051997121503,273599.25142528047,1,0.005241981897101229
794,184.30999755859372,19280.0,1359.7051997121503,269887.2620393536,1,-0.01856724978811058
795,180.58999633789065,19280.0,1359.7051997121503,264829.1570366281,0,-0.01874154772813224
796,162.99000549316406,19280.0,1359.7051997121503,240898.3579701671,1,-0.09536315840083685
797,165.0800018310547,19280.0,1359.7051997121503,243740.13685817635,1,0.006796588868244468
798,162.5500030517578,19280.0,1359.7051997121503,240300.084362701,1,-0.01911360697428751
799,160.6699981689453,19280.0,1359.7051997121503,237743.8319480566,1,-0.01563775079989586
800,153.75,19280.0,1359.7051997121503,228334.6744557431,1,-0.044576873205144696
801,160.19000244140625,19280.0,1359.7051997121503,237091.17926148212,1,0.03334943083704178
802,164.30999755859375,19280.0,1359.7051997121503,242693.15804511064,1,0.018627951073836514
803,161.8300018310547,19280.0,1359.7051997121503,239321.09495911186,0,-0.013894347550465308
804,160.30999755859375,19280.0,1359.7051997121503,237254.33724626203,0,-0.008635919508904643
805,160.61000061035156,19280.0,1359.7051997121503,237662.25295566666,0,0.0017193182394015397
806,161.1999969482422,19280.0,1359.7051997121503,238464.47404410766,0,0.0033754669850354566
807,170.05999755859375,19280.0,1359.7051997121503,250511.4629434555,0,0.050519008953591606
808,171.7899932861328,19280.0,1359.7051997121503,252863.74712967017,0,0.009389926347384805
809,169.14999389648438,19280.0,1359.7051997121503,249274.12623232827,0,-0.014195870060808293
810,168.5399932861328,19280.0,1359.7051997121503,248444.70523060567,0,-0.003327344936512023
811,172.0800018310547,19280.0,1359.7051997121503,253258.07325616138,0,0.019374001233344613
812,167.97999572753906,19280.0,1359.7051997121503,247683.27363835965,0,-0.022012327370756726
813,166.35000610351562,19280.0,1359.7051997121503,245466.96827109813,0,-0.008948143064749383
814,166.52000427246094,19280.0,1359.7051997121503,245698.11566535462,0,0.0009416639472289706
815,173.86000061035156,19280.0,1359.7051997121503,255678.34685185264,0,0.04061989307273009
816,176.88999938964844,19280.0,1359.7051997121503,259798.25194718406,0,0.016113625365853153
817,180.13999938964844,19280.0,1359.7051997121503,264217.29384624853,0,0.017009513597354094
818,188.8699951171875,19280.0,1359.7051997121503,276087.5144304483,0,0.044925978959981155
819,185.7700042724609,19280.0,1359.7051997121503,271872.4407598135,0,-0.015267165120922799
820,182.8999938964844,19280.0,1359.7051997121503,267970.07272837043,0,-0.014353672702304471
821,184.47000122070312,19280.0,1359.7051997121503,270104.8198506967,0,0.007966363932326786
822,193.1699981689453,19280.0,1359.7051997121503,281934.2509387015,0,0.043795705291536764
823,201.16000366210935,19280.0,1359.7051997121503,292798.3029534853,0,0.03853399144875739
824,203.92999267578125,19280.0,1359.7051997121503,296564.6714185205,0,0.012863354831785159
825,207.5200042724609,19280.0,1359.7051997121503,301446.0288535527,0,0.016459672730685694
826,213.97000122070312,19280.0,1359.7051997121503,310216.1232422052,0,0.029093414904175434
827,217.6100006103516,19280.0,1359.7051997121503,315165.44933925924,0,0.015954445066640822
828,221.30999755859372,19280.0,1359.7051997121503,320196.35442870314,0,0.015962743060799076
829,224.57000732421875,19280.0,1359.7051997121503,324629.0066581359,0,0.013843543713486471
830,234.8600006103516,19280.0,1359.7051997121503,338620.36403429386,0,0.04309952927555881
831,244.3999938964844,19280.0,1359.7051997121503,351591.9425106676,0,0.038307142316638725
832,249.8300018310547,19280.0,1359.7051997121503,358975.1525337811,0,0.020999372085694013
833,258.7099914550781,19280.0,1359.7051997121503,371049.3205989557,0,0.033635108112499056
834,256.7900085449219,19280.0,1359.7051997121503,368438.70985265775,0,-0.007035751317597933
835,255.8999938964844,19280.0,1359.7051997121503,367228.5523073574,0,-0.003284555919176695
836,260.5400085449219,19280.0,1359.7051997121503,373537.60435157834,0,0.017180178405464767
837,274.45001220703125,19280.0,1359.7051997121503,392451.1086589635,0,0.0506334679214345
838,259.4599914550781,19280.0,1359.7051997121503,372069.0994987398,0,-0.051935155005347275
839,264.6099853515625,19280.0,1359.7051997121503,379071.5729782754,0,0.01882035753296762
840,256.6000061035156,19280.0,1359.7051997121503,368180.3625451197,0,-0.02873127717698803
841,241.0500030517578,19280.0,1359.7051997121503,347036.9425401048,0,-0.05742679989464073
842,250.2100067138672,19280.0,1359.7051997121503,359491.84714885725,1,0.030889275987708697
843,256.239990234375,19280.0,1359.7051997121503,367690.8470958703,1,0.017807193019924047
844,257.5,19280.0,1359.7051997121503,369404.0889258787,0,0.004659462816494007
845,261.7699890136719,19280.0,1359.7051997121503,375210.0151904821,0,0.015717005952709796
846,279.82000732421875,19280.0,1359.7051997121503,399752.7189422322,1,0.06041057743165653
847,282.4800109863281,19280.0,1359.7051997121503,403369.53975285566,0,0.00904764530481185
848,276.5400085449219,19280.0,1359.7051997121503,395292.8875469727,0,-0.02002296011451803
849,274.42999267578125,19280.0,1359.7051997121503,392423.8879982271,0,-0.007257908348792898
850,269.6099853515625,19280.0,1359.7051997121503,385870.0989768362,0,-0.016700790196086356
851,269.7900085449219,19280.0,1359.7051997121503,386114.87744891574,0,0.0006343545994587148
852,271.989990234375,19280.0,1359.7051997121503,389106.20399133663,1,0.0027472449706801303
853,277.8999938964844,19280.0,1359.7051997121503,397142.06670102465,0,0.02065210635877427
854,281.3800048828125,19280.0,1359.7051997121503,401873.8557341904,0,0.011914600416097158
855,290.3800048828125,19280.0,1359.7051997121503,414111.20253159973,0,0.030450716369823803
856,293.3399963378906,19280.0,1359.7051997121503,418135.918304173,0,0.009718925129213641
857,291.260009765625,19280.0,1359.7051997121503,415307.749746532,0,-0.00676375416183123
858,262.8999938964844,19280.0,1359.7051997121503,376746.48870534234,0,-0.09284984704649511
859,260.0199890136719,19280.0,1359.7051997121503,372830.5310909858,1,-0.015394144953582406
860,269.0599975585937,19280.0,1359.7051997121503,385122.2777149583,1,0.02796872331781425
861,265.2799987792969,19280.0,1359.7051997121503,379982.59371984284,1,-0.018345589939929394
862,264.3500061035156,19280.0,1359.7051997121503,378718.07784288883,1,-0.008327825794795024
863,255.7100067138672,19280.0,1359.7051997121503,366970.22574727406,1,-0.0360200457356787
864,266.44000244140625,19280.0,1359.7051997121503,381559.8567308981,1,0.03475698833308512
865,267.42999267578125,19280.0,1359.7051997121503,382905.951600242,1,-0.0014721265992788464
866,261.07000732421875,19280.0,1359.7051997121503,374258.2464476294,1,-0.027584410392348414
867,254.1100006103516,19280.0,1359.7051997121503,364794.68912875274,1,-0.03028616913241723
868,259.32000732421875,19280.0,1359.7051997121503,371878.76234813314,1,0.014419343072947222
869,253.8600006103516,19280.0,1359.7051997121503,364454.7628288247,1,-0.024963494210939838
870,251.4499969482422,19280.0,1359.7051997121503,361177.8683181292,1,-0.013991224275026266
871,249.6999969482422,19280.0,1359.7051997121503,358798.38421863294,1,-0.011588122662600111
872,242.19000244140625,19280.0,1359.7051997121503,348587.00563787844,1,-0.03345993468725377
873,245.33999633789065,19280.0,1359.7051997121503,352870.06871798984,1,0.007286926967555272
874,242.6499938964844,19280.0,1359.7051997121503,349212.4584111714,1,-0.01536531752354876
875,239.75999450683597,19280.0,1359.7051997121503,345282.9112139014,1,-0.016252597387700348
876,232.9600067138672,19280.0,1359.7051997121503,336036.93245382264,1,-0.031777979621328285
877,225.6000061035156,19280.0,1359.7051997121503,326029.50135404296,1,-0.034780747689555934
878,219.22000122070312,19280.0,1359.7051997121503,317354.57554069394,1,-0.03160779401042206
879,215.4900054931641,19280.0,1359.7051997121503,312282.88095505506,1,-0.020981161062505384
880,231.27999877929688,19280.0,1359.7051997121503,333752.6169296297,1,0.06375092194907915
881,233.19000244140625,19280.0,1359.7051997121503,336349.6588404691,1,0.00278133797041343
882,236.8600006103516,19280.0,1359.7051997121503,341339.7744337181,1,0.009836095301692688
883,230.0399932861328,19280.0,1359.7051997121503,332066.5750129029,1,-0.03216706377450271
884,238.58999633789065,19280.0,1359.7051997121503,343692.0586199328,1,0.030009496534175815
885,238.82000732421875,19280.0,1359.7051997121503,344004.805754034,1,-0.004090036774905311
886,257.17999267578125,19280.0,1359.7051997121503,368968.97330319247,1,0.06756924069545685
887,256.8999938964844,19280.0,1359.7051997121503,368588.25750706944,0,-0.0010318368851306632
888,258.0799865722656,19280.0,1359.7051997121503,370192.6996839515,0,0.0043529389344458
889,245.00999450683597,19280.0,1359.7051997121503,352421.36351239023,0,-0.04800563648805968
890,256.489990234375,19280.0,1359.7051997121503,368030.77339579834,1,0.039291894588448464
891,251.9199981689453,19280.0,1359.7051997121503,361816.93142179033,1,-0.021884028247619737
892,251.4900054931641,19280.0,1359.7051997121503,361232.26814469247,0,-0.0016159091140383502
893,248.5,39240.0,1280.1791765575497,357364.52537455107,2,-0.010807079935041
894,273.5799865722656,59200.0,1199.696279173244,387412.8919470131,2,0.0839832383711519
895,267.4800109863281,59200.0,1199.696279173244,380094.7739335163,0,-0.018889712153661864
896,271.29998779296875,59200.0,1199.696279173244,384677.5858949711,0,0.012057024394280118
897,276.0400085449219,59200.0,1199.696279173244,390364.17115429323,0,0.014782730961805336
898,274.3900146484375,59200.0,1199.696279173244,388384.6796160224,0,-0.005070884278179398
899,265.2799987792969,59200.0,1199.696279173244,377455.42747460515,0,-0.028140276161826065
900,266.5,59200.0,1199.696279173244,378919.05839966953,0,0.0038776258560034894
901,262.5899963378906,59200.0,1199.696279173244,374228.24155468313,0,-0.012379469285070093
902,255.6999969482422,59200.0,1199.696279173244,365962.33492341597,0,-0.022087875027623504
903,244.8800048828125,39200.0,1277.7568191753605,352097.09611870925,1,-0.03798706509266378
904,246.9900054931641,19200.0,1359.2664542714203,354925.2290071718,1,0.007932252806507268
905,244.1199951171875,19200.0,1359.2664542714203,351024.1201796959,1,-0.01599135397725442
906,240.5,19200.0,1359.2664542714203,346103.5822522766,1,-0.019017663301599805
907,246.3800048828125,19200.0,1359.2664542714203,354096.0756404358,1,0.018092778572668486
908,250.22000122070312,19200.0,1359.2664542714203,359315.6538470556,1,0.009740570612592717
909,251.6000061035156,19200.0,1359.2664542714203,361191.44819099334,1,0.00022046374505060602
910,246.52999877929688,19200.0,1359.2664542714203,354299.95731227245,1,-0.024079883848957394
911,261.1600036621094,19200.0,1359.2664542714203,374186.0321753066,1,0.05112779356195888
912,260.04998779296875,19200.0,1359.2664542714203,372677.2248406748,1,-0.009032238525474719
913,260.5299987792969,19200.0,1359.2664542714203,373329.6876720723,0,0.0017507451164381644
914,259.6700134277344,19200.0,1359.2664542714203,372160.7384325286,0,-0.0031311446106329567
915,263.6199951171875,19200.0,1359.2664542714203,377529.8160379886,0,0.014426770615496657
916,262.989990234375,19200.0,1359.2664542714203,376673.4715347544,0,-0.0022682831046860353
917,258.8699951171875,19200.0,1359.2664542714203,371073.30038019933,0,-0.01486744243425788
918,251.1199951171875,19200.0,1359.2664542714203,360538.98535959586,1,-0.03338877119375082
919,253.9199981689453,19200.0,1359.2664542714203,364344.93557970785,1,0.005556279278136831
920,254.8500061035156,19200.0,1359.2664542714203,365609.0641673755,1,-0.0015304071383445963
921,242.67999267578125,19200.0,1359.2664542714203,349066.77316702344,1,-0.05024584486991541
922,220.1100006103516,19200.0,1359.2664542714203,318388.1400793128,1,-0.09288757752383175
923,211.9900054931641,19200.0,1359.2664542714203,307350.90310767206,0,-0.03466598023686195
924,212.0800018310547,19200.0,1359.2664542714203,307473.232110774,1,-0.00460198912101743
925,216.5200042724609,19200.0,1359.2664542714203,313508.3784862607,1,0.01462820091380303
926,212.4199981689453,19200.0,1359.2664542714203,307935.3777274439,1,-0.022776241852691198
927,205.75999450683597,19200.0,1359.2664542714203,298882.6581642139,1,-0.03439811472796284
928,207.3000030517578,19200.0,1359.2664542714203,300975.94011861744,1,0.0020036915733446427
929,197.3600006103516,19200.0,1359.2664542714203,287464.828244638,1,-0.04989100314348897
930,200.83999633789065,19200.0,1359.2664542714203,292195.0696980897,1,0.01145502680218724
931,205.66000366210935,19200.0,1359.2664542714203,298746.7439632427,1,0.017422261511539184
932,218.50999450683597,19200.0,1359.2664542714203,316213.3054561745,0,0.058466115015067065
933,219.9600067138672,19200.0,1359.2664542714203,318184.25840747607,0,0.006232985511024758
934,219.2700042724609,19200.0,1359.2664542714203,317246.3612355071,0,-0.0029476542198006604
935,222.17999267578125,19200.0,1359.2664542714203,321201.8108544593,0,0.012468069305973356
936,222.1100006103516,19200.0,1359.2664542714203,321106.6729878556,0,-0.000296193431632875
937,209.97999572753903,19200.0,1359.2664542714203,304618.7642605,1,-0.056347138238946465
938,214.6499938964844,19200.0,1359.2664542714203,310966.53611305635,0,0.020838413772593326
939,223.7100067138672,19200.0,1359.2664542714203,323281.50761099387,1,0.03460224033064506
940,237.41000366210935,19200.0,1359.2664542714203,341903.4538863603,0,0.05760288119472095
941,242.83999633789065,19200.0,1359.2664542714203,349284.26077748934,0,0.021587400791751657
942,233.58999633789065,19200.0,1359.2664542714203,336711.0460754787,0,-0.035997083504487826
943,234.3000030517578,19200.0,1359.2664542714203,337676.1343839458,0,0.0028662211106989417
944,235.6000061035156,19200.0,1359.2664542714203,339443.18492265063,1,0.00023297431702905963
945,241.1999969482422,19200.0,1359.2664542714203,347055.0646221146,1,0.017424606053582908
946,234.2100067138672,19200.0,1359.2664542714203,337553.8053808438,0,-0.027376806189576986
947,235.4499969482422,39160.0,1273.87300639695,339093.39546860993,2,0.004461021274901871
948,236.0800018310547,39160.0,1273.87300639695,339895.94168272306,0,0.0023667409181003
949,246.72000122070312,39160.0,1273.87300639695,353449.94969327626,0,0.039876933932930535
950,244.13999938964844,39160.0,1273.87300639695,350163.355004241,0,-0.009298614108977412
951,240.0800018310547,39160.0,1273.87300639695,344991.4337083109,0,-0.014770024395806504
952,238.8300018310547,39160.0,1273.87300639695,343399.09245031467,0,-0.0046155965117166695
953,235.5800018310547,39160.0,1273.87300639695,339259.0051795246,0,-0.012056197473466168
954,238.72000122070312,19160.0,1358.6004012741842,343485.089450621,1,0.012356807944891768
955,239.3699951171875,19160.0,1358.6004012741842,344368.17141921044,1,-0.0024290529757729083
956,242.63999938964844,19160.0,1358.6004012741842,348810.8005359442,0,0.012900812227868659
957,243.83999633789065,19160.0,1358.6004012741842,350441.1168713538,0,0.004673927335118861
958,239.7400054931641,19160.0,1358.6004012741842,344870.86766448786,0,-0.015894964770674366
959,237.00999450683597,19160.0,1358.6004012741842,341161.87364297954,1,-0.01575473276889439
960,239.2899932861328,19160.0,1358.6004012741842,344259.48089943687,1,0.0040795821449231265
961,251.0500030517578,19160.0,1358.6004012741842,360236.63488600333,1,0.04141020762833712
962,253.5,19160.0,1358.6004012741842,363565.2017230057,0,0.009239945398822811
963,252.0800018310547,19160.0,1358.6004012741842,361635.99164086796,0,-0.005306366156592601
964,257.2200012207031,19160.0,1358.6004012741842,368619.1968741934,0,0.01931003936206731
